X,state,puma,sex,age,educ,income,latino,black,asian,married
128230,6,61504,1,21,11,4000,0,0,0,0
106749,6,61401,1,27,9,18000,0,1,0,0
846224,6,65300,1,62,9,9700,1,0,0,0
78924,6,61201,1,37,11,11000,0,0,0,1
994996,6,67400,1,59,9,30300,0,1,0,0
734049,6,65419,1,50,13,4500,0,1,0,0
274988,6,62206,0,70,2,3700,0,0,1,1
712173,6,65416,1,43,9,0,0,0,1,1
534031,6,64404,0,39,13,77000,0,0,0,1
1114898,6,68005,0,64,4,5820,1,0,0,1
1199082,6,68113,0,31,13,1.00E+05,0,0,1,1
258029,6,62202,1,33,14,5900,0,0,0,0
812428,6,66102,0,78,13,36000,0,0,0,0
144856,6,61506,0,35,11,20000,0,0,0,0
878211,6,66118,0,56,10,20600,1,0,0,1
395545,6,62706,0,40,9,65000,0,0,0,1
514872,6,64401,0,18,9,12000,1,0,0,0
847012,6,66110,1,18,7,0,1,0,0,0
57450,6,60900,0,46,9,30000,1,0,0,0
735602,6,65420,0,35,13,88000,0,0,0,0
811206,6,66102,0,70,11,9700,0,0,0,1
1084140,6,67802,1,72,5,37690,1,0,0,1
749170,6,65423,1,73,15,5700,0,1,0,0
992412,6,66802,0,43,3,16000,1,0,0,1
159898,6,61700,0,23,12,15000,0,0,0,0
26870,6,60500,0,19,9,3600,0,0,0,0
821277,6,66104,0,46,3,52000,1,0,0,1
431234,6,62802,1,48,13,25000,0,0,0,1
470142,6,63402,0,58,11,19400,1,0,0,1
490592,6,63503,0,62,9,13000,0,0,0,0
88051,6,61000,0,66,11,60700,0,1,0,1
988178,6,66801,1,23,11,0,0,0,1,0
39196,6,60600,0,36,9,32000,0,0,0,1
643454,6,65405,0,29,11,22000,1,0,0,1
624364,6,66602,1,52,13,54200,0,0,0,1
89373,6,61000,0,46,11,20100,0,0,0,0
234816,6,62104,1,72,14,10930,0,0,0,1
786655,6,66106,1,59,9,0,1,0,1,1
980894,6,67605,0,58,16,24030,0,0,0,1
516408,6,64402,1,93,9,0,1,0,0,0
91582,6,61301,1,60,9,3000,0,0,0,1
6334,6,60100,0,45,10,7000,0,1,0,0
24494,6,60400,0,20,9,30600,0,0,0,0
257595,6,62202,0,48,2,25000,0,0,1,1
209240,6,62601,1,21,10,14000,0,0,0,0
1173155,6,68108,1,47,10,25500,0,0,0,0
885423,6,66113,0,36,9,35000,1,0,0,1
131946,6,61504,1,43,9,0,0,0,0,1
1008921,6,67300,0,25,12,5000,0,0,1,0
1164376,6,68106,0,55,10,41110,0,0,0,0
116592,6,61403,1,30,10,28100,0,0,1,0
158441,6,61700,0,40,14,126500,0,0,0,1
987384,6,66801,1,34,3,13000,1,0,0,1
272034,6,62205,1,59,9,31000,1,0,0,1
1152107,6,68105,0,20,11,8900,0,1,0,0
237864,6,62105,1,54,13,65000,0,0,0,1
43200,6,60700,1,28,9,2300,0,0,0,1
530036,6,64403,0,24,9,32700,1,0,0,0
943244,6,66123,0,79,9,12000,0,0,1,1
511975,6,64401,0,42,11,60000,1,0,0,1
305606,6,62306,0,32,10,70000,1,0,0,0
574362,6,63701,1,48,9,19600,0,0,0,1
181376,6,61901,1,43,7,8100,0,0,1,1
466065,6,63401,1,33,2,13100,1,0,0,1
233024,6,62104,1,19,11,8800,0,0,1,0
769787,6,66101,1,41,11,40000,1,0,0,1
244619,6,62107,1,28,10,2000,0,0,0,0
748800,6,65423,0,58,2,0,1,0,0,1
536391,6,64405,1,61,9,12600,0,0,0,0
895339,6,66115,1,73,3,9000,1,0,0,1
1057135,6,67603,0,35,11,30000,1,0,0,1
1019290,6,67502,0,45,4,9300,1,0,0,0
98527,6,61302,1,31,11,26000,0,1,0,0
570022,6,63903,1,44,14,70000,0,0,0,1
757607,6,65424,1,28,13,32000,1,0,0,1
147854,6,61601,1,54,11,0,0,0,0,1
252117,6,62201,0,30,8,10000,0,0,1,0
499542,6,64000,1,45,9,38000,0,0,0,0
1083940,6,67802,1,88,9,7200,0,0,0,0
519465,6,64300,0,26,10,1000,0,0,0,0
589416,6,66702,1,77,6,14600,0,0,0,0
736415,6,65420,0,37,11,26500,0,0,0,0
1034080,6,67200,0,31,13,76200,0,0,0,0
626870,6,65401,0,40,1,19000,1,0,0,1
694945,6,65413,0,75,2,12000,0,0,0,1
1072523,6,68001,0,48,10,66000,0,0,0,1
749627,6,65423,1,20,11,15000,0,1,0,0
916717,6,65703,1,45,12,40000,0,0,0,1
570741,6,63903,0,22,9,4100,1,0,0,0
645023,6,65404,0,45,5,40000,1,0,0,1
981682,6,66801,0,31,6,45000,1,0,0,1
192376,6,62001,1,47,12,860,0,0,0,1
145791,6,61506,0,19,10,0,0,1,0,0
569881,6,63903,1,25,9,20800,1,0,0,0
111764,6,61402,0,57,11,69004,0,1,0,1
136745,6,61503,1,29,9,49000,0,1,0,1
899527,6,66119,0,47,1,30000,1,0,0,1
25289,6,60400,1,50,9,0,0,0,0,1
990222,6,66802,1,18,2,8000,0,0,1,0
112581,6,61402,0,51,13,55000,0,0,0,0
775938,6,65200,1,67,13,0,0,0,0,1
412272,6,62710,1,50,11,68000,0,0,0,0
1013628,6,67501,0,32,11,49500,0,0,1,0
800726,6,66107,1,81,4,6000,0,0,1,0
766297,6,64700,0,40,9,42260,0,0,0,0
634497,6,65402,0,32,9,70000,1,0,0,1
52584,6,60900,1,48,16,58800,0,0,0,1
413137,6,62710,0,42,9,44300,1,0,0,1
878454,6,66118,0,57,1,60000,0,0,0,1
504575,6,64100,0,41,13,990,0,0,0,0
654245,6,65407,1,41,13,0,0,0,0,1
726245,6,65418,1,26,15,10000,1,0,0,0
41840,6,60700,1,62,11,13600,0,0,0,1
31989,6,60500,0,58,8,23800,0,0,0,1
409489,6,62709,0,50,15,0,1,0,0,0
944559,6,66123,1,31,3,0,1,0,0,1
1046626,6,67601,0,76,12,91300,0,0,0,1
1221322,6,68116,0,20,11,11000,0,0,1,0
778202,6,65200,1,19,10,5000,1,0,0,0
506608,6,64100,1,25,9,13800,1,0,0,0
1079149,6,68001,0,33,13,37000,0,0,0,0
657620,6,65407,0,24,11,33020,0,0,0,1
251505,6,62201,1,29,13,36200,0,0,0,0
385622,6,62705,1,29,13,43000,0,0,1,0
864005,6,65900,1,29,11,24200,0,1,0,0
249486,6,62108,1,26,14,36000,0,1,0,1
532483,6,64404,0,45,11,85460,0,0,0,1
1087672,6,67802,0,64,13,110000,0,0,0,1
582598,6,66701,1,45,3,0,1,0,0,1
927316,6,66120,1,30,13,102000,0,0,1,1
898464,6,66119,0,87,11,41000,0,1,0,1
978820,6,67605,1,49,10,45000,0,0,0,0
772908,6,66101,0,31,14,84000,0,0,0,1
1043969,6,67601,1,87,13,14590,0,0,0,0
386138,6,62705,1,83,1,7800,0,0,1,0
1158401,6,68103,1,53,11,11240,0,0,0,1
898329,6,66115,0,48,7,22000,1,0,0,1
1176585,6,68109,0,25,11,5180,0,0,0,0
1007616,6,67300,0,74,14,14500,0,0,0,1
673782,6,65410,1,79,13,6000,1,0,0,1
665779,6,65409,0,38,11,2500,0,0,0,0
356777,6,62410,0,62,10,110000,0,0,0,1
951538,6,66125,0,42,13,0,1,0,0,0
320085,6,62403,0,50,11,64460,0,0,0,1
949595,6,66125,0,27,13,50000,0,0,0,1
358875,6,62410,0,30,13,80760,0,0,1,1
1043415,6,67601,0,55,11,144000,0,0,0,1
63371,6,61101,0,20,6,16300,1,0,0,0
1135072,6,68107,0,75,4,17900,0,0,1,1
1200920,6,68113,1,39,10,28000,0,0,0,1
781035,6,66105,1,88,1,4800,1,0,0,0
1223783,6,68116,0,22,10,14900,0,1,0,0
683301,6,65411,1,54,14,28000,0,0,0,1
832695,6,64900,1,35,9,8400,0,0,1,1
1002950,6,67100,0,68,15,157200,0,0,0,1
330572,6,62405,0,32,11,280,0,0,1,0
386911,6,62713,1,38,9,40500,0,0,0,1
248745,6,62108,1,66,4,6000,0,0,0,1
1149085,6,68104,1,37,15,59000,0,1,0,1
236429,6,62105,1,25,12,50000,0,0,0,0
1038104,6,67606,0,34,8,50000,1,0,0,1
566605,6,63902,1,64,10,5000,0,0,0,1
679013,6,65411,0,38,14,15000,0,0,0,0
222251,6,62102,0,35,11,15100,0,0,1,1
665217,6,65409,0,29,7,0,1,0,0,1
19536,6,60300,1,23,13,5100,0,0,0,0
1060635,6,67607,1,43,8,2900,1,0,0,0
225463,6,62103,1,24,12,27800,0,0,0,0
938108,6,65500,0,23,3,15000,1,0,0,1
56092,6,60900,0,75,11,23600,0,0,0,1
763466,6,64600,0,49,13,70500,0,0,0,1
347574,6,62408,0,41,8,37800,1,0,0,1
963202,6,67000,1,63,9,0,0,0,0,1
884435,6,66113,0,39,4,15500,1,0,0,1
1144373,6,68104,0,76,1,17000,1,0,0,0
279311,6,62207,1,27,12,24000,1,0,0,1
549853,6,64407,0,44,13,55000,0,0,0,0
568063,6,63903,1,50,8,0,0,0,0,1
866413,6,66000,0,63,11,16450,1,0,0,0
10558,6,60200,0,51,10,14200,0,0,0,1
236212,6,62105,0,38,11,50000,0,0,0,1
688994,6,65412,1,28,13,30330,0,0,0,0
1182148,6,68109,1,36,13,53400,0,0,0,1
588540,6,66701,1,35,11,3800,0,0,0,1
507903,6,64200,0,28,12,23000,1,0,0,0
407206,6,62709,1,83,10,36400,0,0,0,0
108634,6,61402,0,19,9,0,1,0,0,0
192488,6,62001,0,24,7,10000,1,0,0,0
1192303,6,68111,0,34,11,36500,0,0,0,1
80527,6,61202,1,70,13,142000,0,0,0,0
129646,6,61504,0,32,11,50810,1,0,0,1
1057213,6,67603,1,41,13,22900,0,0,0,1
151376,6,61601,1,37,15,60000,0,0,0,1
403410,6,62708,0,22,11,1600,0,0,1,0
104378,6,61401,0,35,9,6400,0,1,0,0
755678,6,65424,0,37,3,17100,1,0,0,1
588327,6,66701,1,87,12,9400,0,0,1,1
942293,6,66123,0,25,9,12300,0,1,0,0
130538,6,61504,1,35,10,45000,0,0,0,1
841938,6,65300,0,37,1,9600,1,0,0,1
618783,6,66601,1,55,3,5400,1,0,0,1
826707,6,64800,1,30,7,0,0,0,0,0
644178,6,65404,0,23,11,26000,0,0,0,0
1047713,6,67601,1,50,12,32700,0,0,0,1
389516,6,62713,0,56,13,39470,0,0,1,1
807117,6,66109,1,51,1,0,1,0,0,1
164238,6,61800,0,33,9,0,0,0,0,0
832963,6,64900,0,71,15,16800,0,0,0,1
614387,6,66500,0,24,12,20000,0,0,0,0
639925,6,65405,1,23,8,0,1,0,0,0
948878,6,66124,0,27,9,4200,1,0,0,0
585970,6,66701,0,47,11,41300,0,0,0,0
1050929,6,67602,1,70,11,50000,0,0,1,1
193264,6,62001,1,35,10,179900,0,0,0,1
503523,6,64100,1,22,9,26000,0,0,0,0
998310,6,67100,0,51,9,30000,0,0,0,1
203538,6,62500,1,32,10,28000,0,0,0,1
46649,6,60800,0,39,12,17500,1,0,0,1
848718,6,66110,0,29,11,25000,0,1,0,1
51476,6,60800,1,46,11,48800,0,0,0,1
963214,6,67000,0,41,9,72240,0,0,0,1
135705,6,61503,1,47,12,1500,0,0,0,1
83619,6,61202,0,22,8,18000,1,0,0,1
210544,6,62601,0,37,9,32000,1,0,1,1
942609,6,66123,0,20,8,0,0,1,0,0
943704,6,66123,1,38,7,0,1,0,0,1
62259,6,61101,1,47,13,40000,0,0,0,1
542293,6,64405,0,18,8,60,0,1,0,0
769506,6,66101,0,72,4,0,1,0,0,1
1212424,6,68115,1,31,9,0,1,0,0,1
612827,6,66500,0,37,15,174000,0,0,1,1
525398,6,64403,0,47,12,71000,1,0,0,0
228486,6,62103,0,60,11,39000,0,0,0,1
495015,6,63600,1,38,13,27600,0,0,0,1
103774,6,61303,1,74,9,22500,0,0,0,1
155388,6,61602,1,79,9,0,1,0,0,0
47648,6,60800,0,40,7,20000,0,0,0,0
1052230,6,67602,0,49,15,325000,0,0,1,1
507275,6,64200,1,30,11,2500,1,0,0,1
154526,6,61602,1,48,11,14900,0,0,0,1
944470,6,66123,1,44,8,19000,0,1,0,1
473009,6,63402,0,65,8,11200,1,0,0,0
915434,6,65703,0,43,13,46800,0,0,0,1
847221,6,66110,1,29,3,12400,1,0,0,1
324078,6,62403,1,36,13,137000,0,0,0,1
340968,6,62407,1,25,5,0,1,0,0,0
1199731,6,68113,1,44,13,31000,0,0,0,1
522656,6,64300,0,39,14,15250,0,0,0,1
967868,6,67604,1,52,9,36300,0,0,0,0
19106,6,60300,0,67,12,25250,0,0,0,1
751249,6,65423,0,65,9,12000,1,0,0,1
990816,6,66802,0,36,12,50000,0,0,0,1
1025528,6,66900,1,27,14,0,1,0,0,1
316248,6,62402,0,22,4,10000,1,0,0,0
356988,6,62410,0,38,14,325000,0,0,0,1
769016,6,64700,1,50,12,59000,0,0,0,1
793892,6,65800,1,29,10,12500,0,1,0,0
893545,6,66115,0,77,7,11200,1,0,0,1
462937,6,63302,1,57,10,28900,0,0,0,0
1031508,6,67200,0,43,2,11000,1,0,0,0
708523,6,65416,1,22,7,4600,1,0,0,1
285068,6,62301,0,48,11,50000,0,0,0,1
633762,6,65402,0,18,6,57000,1,0,0,0
795142,6,65800,0,75,10,33500,0,0,0,1
742390,6,65421,1,55,4,8800,0,1,0,0
723869,6,65414,0,42,2,7200,1,0,0,1
869095,6,66116,1,49,13,60000,0,0,0,1
787495,6,66106,0,19,10,5200,1,0,1,1
398715,6,62707,0,65,11,40800,1,0,0,1
687136,6,65412,0,77,5,7200,0,0,1,1
577179,6,63702,1,55,6,10000,1,0,0,0
1001276,6,67100,0,35,11,25000,0,0,1,0
1068970,6,67700,0,40,9,19000,1,0,0,1
732879,6,65419,0,40,11,11000,0,1,0,1
129842,6,61504,1,89,11,24000,0,0,0,0
464738,6,63401,1,21,11,6000,1,0,0,0
965692,6,67000,1,30,9,3900,0,0,0,1
192141,6,62001,0,20,9,0,0,0,1,0
973026,6,67604,0,19,11,16000,0,0,0,0
676896,6,65410,1,50,14,5500,0,0,0,1
1074875,6,68001,1,46,13,9200,0,0,0,1
861596,6,66112,1,47,10,3600,1,0,0,1
455615,6,63301,1,58,1,8300,0,0,1,0
7195,6,60200,0,28,8,10500,0,0,0,0
84722,6,61202,1,72,13,21800,0,0,0,0
777236,6,65200,0,39,3,12620,0,0,1,1
663155,6,65408,1,65,9,4300,0,0,0,1
1154887,6,68105,1,51,11,125000,0,1,0,1
511601,6,64401,0,44,8,73000,0,0,0,1
751061,6,65423,1,30,1,0,1,0,0,0
404258,6,62708,1,32,9,20000,0,0,1,1
631226,6,65402,0,32,11,115000,0,0,0,1
1029601,6,67200,1,53,14,49100,0,0,0,0
422709,6,62712,0,30,11,70000,0,0,0,1
1212820,6,68115,0,31,3,25000,1,0,0,0
727725,6,65418,0,38,3,0,1,0,0,1
131036,6,61504,0,42,8,48000,0,0,0,1
932503,6,66122,0,32,15,326000,0,0,0,0
869264,6,66116,0,32,9,9900,1,0,0,1
1075014,6,68001,0,55,1,8300,0,0,0,0
78287,6,61201,1,54,4,0,0,0,0,1
839676,6,65000,1,45,11,42000,0,1,0,1
939417,6,65500,1,50,8,0,0,1,0,0
309638,6,62401,1,65,6,34400,0,0,1,0
405668,6,62708,0,36,12,25000,0,0,1,1
350118,6,62409,1,36,13,3800,0,0,1,1
374308,6,62703,1,30,11,24990,0,0,1,1
492052,6,63503,0,20,8,8800,1,0,0,1
976115,6,67605,0,25,9,16000,0,0,0,0
711540,6,65416,1,30,3,18300,1,0,0,1
769803,6,66101,0,28,10,25000,1,0,0,1
255593,6,62201,1,85,13,46600,0,0,0,0
1090649,6,67900,1,34,8,0,1,0,0,1
151704,6,61601,1,21,10,6000,0,0,0,0
608337,6,66400,0,20,9,8000,1,0,0,0
987404,6,66801,1,20,10,10000,1,0,0,0
1019885,6,67502,0,19,9,7500,1,0,0,0
894203,6,66115,1,29,9,22000,1,0,0,0
203183,6,62500,0,48,11,-4020,0,0,0,1
966083,6,67000,1,44,13,6800,0,0,1,1
1077566,6,68001,0,38,9,72900,0,0,0,1
38634,6,60600,0,70,10,15500,0,0,0,0
103255,6,61303,0,33,1,0,0,0,0,0
25865,6,60400,0,41,9,50000,0,0,0,0
1087821,6,67802,0,18,10,0,1,0,0,0
324136,6,62403,1,44,13,251300,0,0,0,1
517457,6,64402,1,50,2,8500,1,0,0,0
879905,6,66118,1,53,11,29000,0,0,0,1
447473,6,63002,0,38,8,70000,0,0,0,1
824632,6,66104,0,67,9,36400,0,0,0,0
1099733,6,68002,1,31,11,0,1,0,0,1
378687,6,62703,0,31,13,64000,0,0,0,0
1110120,6,68004,1,79,14,7200,0,0,0,1
541802,6,64405,1,28,4,6000,1,0,0,1
128146,6,61504,0,70,3,6100,1,0,0,1
1145227,6,68104,1,37,13,16150,1,0,0,1
215349,6,62602,1,26,9,5000,1,0,0,1
508507,6,64200,1,39,13,10850,0,1,0,0
650355,6,65406,1,23,13,9000,0,0,0,1
352323,6,62409,0,58,14,90000,0,0,0,1
172140,6,63100,0,56,11,52500,0,0,0,1
50462,6,60800,0,38,6,15000,0,0,0,1
686851,6,65412,1,48,15,44900,0,0,0,0
441105,6,63001,1,57,9,21300,0,0,0,1
970105,6,67604,0,71,15,85400,0,0,0,1
601602,6,66200,0,37,8,24000,1,0,0,1
844458,6,65300,0,19,9,14300,1,0,0,0
508475,6,64200,0,39,9,44250,0,0,0,1
772074,6,66101,0,48,13,68200,0,0,0,1
641829,6,65405,1,84,9,4550,0,0,0,1
975789,6,67605,0,39,12,52500,0,0,1,1
1180405,6,68109,1,51,2,11000,1,0,0,0
712838,6,65416,1,18,8,1800,1,0,0,0
805794,6,66109,0,39,3,26000,1,0,0,1
862876,6,65900,0,23,11,51000,1,0,0,1
1205743,6,68114,0,67,11,31200,1,0,0,1
372904,6,62702,0,19,7,7500,0,0,1,0
537899,6,64405,1,37,9,13500,0,0,0,1
545479,6,64406,1,46,9,5000,0,0,0,1
584570,6,66701,0,81,13,47300,0,0,0,1
758202,6,64500,1,50,9,10600,0,0,0,1
535573,6,64404,0,47,11,24500,0,1,0,0
471892,6,63402,0,58,10,1.00E+05,0,0,0,1
103583,6,61303,0,41,8,54000,0,0,0,1
291180,6,62303,1,38,14,82000,0,0,1,1
740725,6,65421,1,54,11,62000,0,1,0,0
52879,6,60900,1,30,11,8500,0,0,0,0
893938,6,66115,1,50,11,24000,1,0,0,0
443784,6,63001,0,83,16,65800,0,0,0,1
7337,6,60200,1,43,9,11000,0,0,0,1
263363,6,62203,0,71,4,2400,0,0,1,1
494304,6,63600,1,41,11,31200,0,0,1,1
41446,6,60700,0,71,13,17400,0,0,0,0
1022178,6,66900,0,62,15,132000,0,0,0,1
772318,6,66101,0,23,7,48000,1,0,0,1
115678,6,61403,1,38,9,33500,0,0,0,1
1221366,6,68116,0,42,11,40000,0,1,0,1
1173879,6,68108,1,29,9,0,1,0,0,1
1132754,6,68101,0,31,13,58420,0,0,0,1
26753,6,60400,1,76,4,9500,0,0,0,0
885065,6,66113,0,31,4,40000,1,0,0,1
257972,6,62202,1,27,13,42000,0,0,1,0
334384,6,62405,1,57,13,36000,0,0,0,1
889081,6,66114,1,19,6,0,1,0,0,0
12326,6,60200,0,55,11,53500,0,0,0,1
1173670,6,68108,1,74,11,5200,0,0,0,1
352344,6,62409,1,52,16,52000,0,0,0,0
667778,6,65409,1,21,9,9000,1,0,0,1
663012,6,65408,0,46,13,40400,0,0,0,0
699198,6,65413,1,44,13,0,0,0,1,1
387797,6,62713,0,31,10,63000,0,0,0,0
112570,6,61402,1,25,10,29100,0,1,0,0
249409,6,62108,1,58,4,19500,0,0,0,1
54775,6,60900,0,26,13,5010,0,0,1,0
975009,6,67605,0,34,14,55000,0,0,0,1
30686,6,60500,0,42,11,17000,0,0,0,0
680708,6,65411,0,47,13,39100,0,0,0,0
240297,6,62106,0,60,11,26900,0,0,0,1
449855,6,63002,0,57,9,45000,1,0,0,1
37582,6,60600,0,48,13,8300,0,0,0,0
1220966,6,68116,1,59,10,40500,0,0,0,1
449335,6,63002,1,38,3,14800,1,0,0,0
919718,6,65600,1,29,9,0,0,0,0,1
18020,6,60300,1,43,9,19500,0,0,1,0
230190,6,62104,0,24,13,20500,0,0,1,0
283384,6,62301,1,28,12,22500,0,0,0,0
323723,6,62403,1,47,12,50000,0,0,0,1
939362,6,65500,1,53,9,0,1,0,0,1
1220208,6,68116,0,19,9,0,0,1,0,1
1212689,6,68115,1,44,11,34000,0,0,0,1
163840,6,61800,0,57,11,40600,0,0,0,1
963243,6,67000,0,21,9,12310,0,0,1,0
464161,6,63401,0,30,9,23000,1,0,0,1
9660,6,60200,0,41,10,1500,0,0,0,0
656528,6,65407,0,24,13,20000,0,0,0,0
717015,6,65417,0,42,11,85000,1,0,0,1
1193839,6,68112,0,28,9,14400,1,0,0,1
647559,6,65404,1,39,7,0,1,0,0,0
70707,6,61103,0,77,11,13300,0,0,0,1
105716,6,61401,0,27,1,18000,0,0,1,0
848969,6,66110,0,65,11,24200,0,0,0,1
1060989,6,67607,1,81,11,50000,0,0,0,1
902573,6,66119,0,75,10,9600,0,1,0,1
866259,6,66000,1,89,10,11200,0,0,0,0
962242,6,67000,1,84,10,10000,0,0,0,0
494948,6,63600,0,24,9,6500,1,0,0,1
85294,6,61202,1,40,14,148000,0,0,0,1
1068713,6,67700,0,67,4,75800,1,0,0,1
1020232,6,67502,1,74,5,26200,1,0,0,1
310999,6,62401,1,54,13,69000,0,0,0,0
201834,6,62500,1,31,13,28500,0,0,0,1
77984,6,61201,0,27,13,110000,0,0,0,1
485219,6,63502,0,38,7,15300,1,0,0,0
22029,6,60400,0,69,9,21800,0,0,0,1
753867,6,65424,0,74,5,15110,1,0,0,1
1050901,6,67602,1,28,13,6000,0,0,0,1
1185695,6,68110,1,40,13,0,0,0,0,1
197566,6,62002,1,48,12,13000,0,0,0,0
377120,6,62703,1,41,9,12000,0,0,0,0
454777,6,63301,1,41,3,8680,1,0,0,0
319399,6,62403,1,25,13,29390,0,0,0,0
166512,6,61800,0,77,9,19600,0,0,0,1
988261,6,66801,0,23,3,14000,1,0,0,1
504298,6,64100,0,62,14,16000,0,0,0,1
1080952,6,67801,1,23,13,3000,0,0,0,0
1101116,6,68002,0,52,14,75000,0,0,0,1
581368,6,66701,1,43,12,31000,0,0,0,1
846629,6,66110,1,53,4,4000,1,0,0,1
526695,6,64403,1,47,14,63000,0,0,0,0
438034,6,62900,0,46,5,17000,0,0,1,1
1179030,6,68109,1,70,9,17780,0,0,0,1
270102,6,62205,0,68,14,17600,0,0,1,1
1064958,6,67607,1,83,12,19200,0,0,0,0
865022,6,65900,1,22,12,6000,1,0,0,0
716784,6,65417,1,18,7,9600,0,1,0,1
308793,6,62401,0,36,16,72040,0,0,0,1
576527,6,63702,0,56,11,8800,0,0,0,0
964615,6,67000,1,62,11,0,0,0,1,1
516281,6,64402,1,39,9,22040,1,0,0,1
3075,6,60100,0,30,13,16000,0,0,1,0
55733,6,60900,1,46,5,6200,0,0,0,1
336877,6,62406,1,89,14,41900,0,0,0,0
409972,6,62709,1,41,9,20000,1,0,0,1
774638,6,65200,0,45,3,40000,1,0,0,1
837126,6,65000,1,53,3,6400,1,0,0,1
404635,6,62708,1,63,11,21600,0,0,0,0
712277,6,65416,1,45,15,5010,1,0,0,1
312852,6,62401,0,55,16,131200,0,0,0,1
1089389,6,67900,0,38,8,26000,1,0,0,1
612630,6,66500,0,20,11,0,0,0,0,0
835555,6,64900,0,37,11,32570,0,0,0,0
143157,6,61505,1,43,13,78000,1,0,0,1
961832,6,67000,1,22,12,0,0,0,1,0
939260,6,65500,1,38,11,29000,0,1,0,0
143226,6,61505,0,18,10,0,0,0,1,0
162124,6,61800,0,59,13,41000,0,0,0,1
1021432,6,67502,1,30,14,38000,1,0,0,1
893510,6,66115,0,46,3,140,1,0,0,0
1059034,6,67603,1,43,12,99000,1,0,0,1
1142185,6,68102,0,55,1,50000,1,0,0,1
533648,6,64404,1,32,13,13600,0,0,0,1
704475,6,65415,0,76,2,8100,0,0,1,0
257676,6,62202,0,56,9,1.00E+05,0,0,1,0
828406,6,64800,0,61,9,60000,0,0,0,1
995125,6,67400,1,81,13,9400,0,0,0,1
631252,6,65402,0,52,1,0,0,0,0,0
817552,6,66103,1,23,12,14000,1,0,0,0
535747,6,64404,1,29,6,15000,0,0,0,0
347527,6,62408,0,40,13,18300,1,0,0,0
902846,6,66119,0,34,8,40000,1,0,0,0
83815,6,61202,1,38,13,12000,0,0,0,1
928412,6,66121,0,28,13,37500,0,0,1,0
1097997,6,68003,1,22,9,0,1,0,0,0
1181191,6,68109,1,35,11,3930,0,0,0,0
621112,6,66602,0,29,11,55000,0,0,0,0
900617,6,66119,0,30,1,8000,0,1,0,0
1096882,6,68003,1,18,6,6000,0,0,0,0
127101,6,61504,0,59,9,0,0,0,0,0
909360,6,65702,0,32,5,0,1,0,0,0
367008,6,62701,1,43,11,0,0,0,1,1
867811,6,66000,1,26,9,32000,1,0,0,1
115813,6,61403,1,56,14,63000,0,0,0,1
369357,6,62702,0,41,6,14000,1,0,0,1
317514,6,62402,1,38,11,0,0,1,0,1
1100440,6,68002,1,52,11,39000,0,0,1,0
68048,6,61102,1,43,10,37600,0,0,0,1
799,6,60100,0,23,9,29000,0,0,0,1
30811,6,60500,0,69,9,32400,0,0,0,1
681852,6,65411,1,32,13,89000,0,0,0,0
366240,6,62701,1,71,9,16000,0,0,0,1
504359,6,64100,1,35,10,33000,0,0,0,1
545499,6,64406,0,28,8,30000,0,1,0,1
816027,6,66103,0,30,14,49400,0,0,1,1
358700,6,62410,0,55,14,325500,0,0,0,1
33984,6,60600,1,28,10,3700,0,0,0,1
921128,6,65600,1,43,11,91000,0,0,0,1
165056,6,61800,1,19,9,16000,0,0,0,0
606058,6,66300,1,77,13,3800,0,0,0,1
252675,6,62201,1,46,9,25000,0,0,1,1
727020,6,65418,0,30,9,18000,1,0,0,0
390776,6,62714,1,33,4,13000,1,0,0,0
866711,6,66000,1,31,11,10000,1,0,0,0
1192169,6,68111,1,26,13,8000,1,0,0,1
1148929,6,68104,1,51,11,27000,1,0,0,1
58087,6,61101,0,64,6,48000,0,0,0,1
1187689,6,68110,0,63,11,52000,0,0,0,1
939818,6,65500,0,49,9,1200,0,1,0,0
650127,6,65406,1,55,13,38000,0,0,0,1
793006,6,65100,1,61,1,0,1,0,0,0
760006,6,64500,0,40,12,70000,0,0,0,1
31406,6,60500,0,36,10,85000,0,0,0,1
313659,6,62402,0,57,1,7800,0,0,1,1
789024,6,66106,0,77,16,45500,0,0,1,0
796444,6,65800,0,26,13,86000,0,0,1,0
795344,6,65800,1,69,8,7400,0,0,0,1
337678,6,62406,0,53,11,35300,0,0,0,1
1021734,6,67502,1,27,9,8000,1,0,0,1
779381,6,66105,0,32,12,15000,1,0,0,0
583958,6,66701,1,39,6,6800,0,0,0,0
855174,6,66111,0,63,3,4000,1,0,0,1
437866,6,62900,0,36,5,13000,1,0,0,0
618545,6,66601,1,80,14,31100,0,0,0,1
1109187,6,68004,0,26,13,12000,0,0,0,1
378668,6,62703,1,28,10,31700,0,0,0,0
291497,6,62303,1,42,14,0,0,0,0,1
691497,6,65413,0,57,15,109000,0,0,0,0
609605,6,66400,0,38,6,55000,0,0,0,1
355536,6,62410,0,39,11,74000,0,0,0,0
311000,6,62401,0,63,13,21000,0,0,0,0
396705,6,62707,0,55,13,212000,0,0,0,1
278691,6,62207,1,60,13,30000,0,0,1,1
1153257,6,68105,0,37,5,20000,1,0,0,1
1069470,6,67700,0,23,12,6000,0,0,1,1
287248,6,62302,1,38,13,46000,0,0,0,1
135518,6,61503,0,35,10,62000,0,0,0,1
298516,6,62304,1,44,6,28000,0,0,0,1
1092513,6,68003,1,72,11,7400,1,0,0,0
